wiki,page_id,year,title,namespace,is_redirect,wikidata_qid,confidence,admitted_via,status_tier
enwiki,21421849,2011,Manual_of_Style/Poland-related_articles,4,0,,core,status_template,
enwiki,21438123,2011,Substitution,4,0,,core,status_template,
enwiki,21438480,2011,Be_bold,4,0,,core,status_template,
enwiki,21457036,2011,Manual_of_Style/Stringed_instrument_tunings,4,0,,core,status_template,
enwiki,22215651,2011,Manual_of_Style/Hidden_text,4,0,,core,inherited,
enwiki,22686814,2011,Deceased_Wikipedians/Guidelines,4,0,,core,status_template,
enwiki,22755284,2011,Naming_conventions_(West_Bank),4,0,,core,inherited,
enwiki,22880321,2011,Revision_deletion,4,0,,core,status_template,
enwiki,23455461,2011,Manual_of_Style/Blazon,4,0,,core,inherited,
enwiki,24336286,2011,Copying_within_Wikipedia,4,0,,core,status_template,
enwiki,24374899,2011,Naming_conventions_(broadcasting),4,0,,core,inherited,
enwiki,24498891,2011,Naming_conventions_(sports_teams),4,0,,core,inherited,
enwiki,25225324,2011,Reliable_sources,4,0,,core,status_template,
enwiki,25455885,2011,Wikimedia_policy,4,0,,core,status_template,
enwiki,25816154,2011,Contentious_topics,4,0,,core,inherited,
enwiki,26445787,2011,Proposed_deletion_of_biographies_of_living_people,4,0,,core,status_template,
enwiki,26803395,2011,Requests_for_undeletion,4,0,,core,inherited,
enwiki,27124694,2011,Child_protection,4,0,,core,inherited,
enwiki,27126470,2011,Naming_conventions_(Tibetan),4,0,,core,inherited,
enwiki,27137897,2011,Manual_of_Style/Words_to_watch,4,0,,core,status_template,
enwiki,27294115,2011,Naming_conventions_(US_stations),4,0,,candidate,demoted,proposed
enwiki,27463705,2011,Record_charts,4,0,,core,inherited,
enwiki,27765207,2011,Manual_of_Style/Superscripts_and_subscripts,4,0,,candidate,demoted,proposed
enwiki,28774587,2011,Manual_of_Style/Snooker,4,0,,core,status_template,
enwiki,28807595,2011,Clean_start,4,0,,core,status_template,
enwiki,30329918,2011,Deletion_policy,4,0,,core,status_template,
enwiki,30796484,2011,Naming_conventions_(Latter_Day_Saints),4,0,,core,inherited,
enwiki,43423344,2011,Spam_blacklist,4,0,,core,status_template,
enwiki,53590263,2011,Proposed_deletion,4,0,,candidate,demoted,proposed
enwiki,9769,2012,Editing_policy,4,0,,core,status_template,
enwiki,13231,2012,Redirect,4,0,,core,inherited,
enwiki,33548,2012,Spoiler,4,0,,core,status_template,
enwiki,33697,2012,Manual_of_Style,4,0,,core,status_template,
enwiki,38760,2012,Article_titles,4,0,,core,status_template,
enwiki,39801,2012,What_Wikipedia_is_not,4,0,,core,status_template,
enwiki,39805,2012,Neutral_point_of_view,4,0,,core,status_template,
enwiki,39809,2012,Etiquette,4,0,,core,status_template,
enwiki,49479,2012,Copyrights,4,0,,core,inherited,
enwiki,49480,2012,Administrators,4,0,,core,status_template,
enwiki,49483,2012,Ignore_all_rules,4,0,,core,status_template,
enwiki,49698,2012,Citing_sources,4,0,,core,status_template,
enwiki,50144,2012,Do_not_include_the_full_text_of_lengthy_primary_sources,4,0,,core,status_template,
enwiki,50178,2012,No_personal_attacks,4,0,,core,status_template,
enwiki,50181,2012,Signatures,4,0,,core,status_template,
enwiki,50260,2012,Offensive_material,4,0,,core,status_template,
enwiki,59549,2012,Naming_conventions_(ships),4,0,,core,inherited,
enwiki,64347,2012,Image_use_policy,4,0,,core,status_template,
enwiki,67730,2012,Naming_conventions_(royalty_and_nobility),4,0,,core,status_template,
enwiki,67736,2012,Naming_conventions_(use_English-language_sources),4,0,,core,status_template,
enwiki,67739,2012,Naming_conventions_(capitalization),4,0,,core,inherited,
enwiki,67748,2012,Naming_conventions_(plurals),4,0,,core,inherited,
enwiki,67753,2012,Naming_conventions_(films),4,0,,core,inherited,
enwiki,99719,2012,Stub,4,0,,core,status_template,
enwiki,100854,2012,Naming_conventions_(Korean),4,0,,core,inherited,
enwiki,140524,2012,Vandalism,4,0,,core,status_template,
enwiki,143131,2012,Manual_of_Style/Layout,4,0,,core,status_template,
enwiki,153086,2012,Naming_conventions_(languages),4,0,,core,inherited,
enwiki,168684,2012,Username_policy,4,0,,core,status_template,
enwiki,173830,2012,Manual_of_Style/Biography,4,0,,core,status_template,
enwiki,177606,2012,Libel,4,0,,core,inherited,
enwiki,180904,2012,Naming_conventions_(aircraft),4,0,,core,inherited,
enwiki,183692,2012,Manual_of_Style/Dates_and_numbers,4,0,,core,status_template,
enwiki,192954,2012,Article_size,4,0,,core,status_template,
enwiki,195122,2012,Naming_conventions_(Chinese),4,0,,core,status_template,
enwiki,199863,2012,Naming_conventions_(music),4,0,,core,inherited,
enwiki,216487,2012,Edit_warring,4,0,,core,status_template,
enwiki,233024,2012,Accuracy_dispute,4,0,,candidate,demoted,supplement
enwiki,239780,2012,Naming_conventions_(fauna),4,0,,core,inherited,
enwiki,242275,2012,Blocking_policy,4,0,,core,status_template,
enwiki,247596,2012,As_of,4,0,,core,status_template,
enwiki,249495,2012,Manual_of_Style/Tables,4,0,,core,status_template,
enwiki,252706,2012,Manual_of_Style/Titles_of_works,4,0,,core,status_template,
enwiki,256889,2012,Manual_of_Style/Images,4,0,,core,inherited,
enwiki,266143,2012,Please_do_not_bite_the_newcomers,4,0,,core,status_template,
enwiki,273430,2012,Manual_of_Style/Self-references_to_avoid,4,0,,core,status_template,
enwiki,284702,2012,Autobiographies,4,0,,core,status_template,
enwiki,286178,2012,Notability_(people),4,0,,core,inherited,
enwiki,286793,2012,Subpages,4,0,,core,status_template,
enwiki,317870,2012,External_links,4,0,,core,status_template,
enwiki,318931,2012,Manual_of_Style/Legal,4,0,,core,status_template,
enwiki,320013,2012,Manual_of_Style/Lists,4,0,,core,status_template,
enwiki,322950,2012,Deletion_guidelines_for_administrators,4,0,,core,status_template,
enwiki,324033,2012,Non-free_content,4,0,,core,status_template,
enwiki,326245,2012,Ownership_of_content,4,0,,core,status_template,
enwiki,342552,2012,Naming_conventions_(clergy),4,0,,core,status_template,
enwiki,345326,2012,Manual_of_Style/Japan-related_articles,4,0,,core,status_template,
enwiki,351777,2012,Manual_of_Style/Pronunciation,4,0,,core,status_template,
enwiki,371142,2012,Logos,4,0,,core,status_template,
enwiki,371920,2012,Manual_of_Style/China-_and_Chinese-related_articles,4,0,,candidate,demoted,proposed
enwiki,390228,2012,User_pages,4,0,,core,status_template,
enwiki,392393,2012,Protection_policy,4,0,,core,status_template,
enwiki,403058,2012,Naming_conventions_(comics),4,0,,core,inherited,
enwiki,408746,2012,Manual_of_Style/Embedded_lists,4,0,,core,status_template,
enwiki,408749,2012,Stand-alone_lists,4,0,,core,status_template,
enwiki,410235,2012,No_original_research,4,0,,core,status_template,
enwiki,425887,2012,Speedy_deletion,4,0,,core,status_template,
enwiki,428038,2012,Dispute_resolution,4,0,,core,status_template,
enwiki,434648,2012,Red_link,4,0,,core,status_template,
enwiki,450740,2012,Arbitration/Policy,4,0,,core,status_template,
enwiki,456268,2012,Civility,4,0,,core,status_template,
enwiki,458380,2012,Terms_of_use,4,0,,core,inherited,
enwiki,469393,2012,Sockpuppetry,4,0,,core,status_template,
enwiki,502959,2012,Assume_good_faith,4,0,,core,status_template,
enwiki,526968,2012,Manual_of_Style/Lead_section,4,0,,core,status_template,
enwiki,542426,2012,Do_not_disrupt_Wikipedia_to_illustrate_a_point,4,0,,core,status_template,
enwiki,545209,2012,Naming_conventions_(stations),4,0,,candidate,demoted,historical
enwiki,551841,2012,Naming_conventions_(ancient_Romans),4,0,,core,inherited,
enwiki,590478,2012,Project_namespace,4,0,,core,inherited,
enwiki,641471,2012,Banning_policy,4,0,,core,status_template,
enwiki,681638,2012,Manual_of_Style/Trademarks,4,0,,core,status_template,
enwiki,690931,2012,Categorization,4,0,,core,status_template,
enwiki,705428,2012,Template_namespace,4,0,,core,status_template,
enwiki,746942,2012,Shortcut,4,0,,core,status_template,
enwiki,756575,2012,Manual_of_Style/Captions,4,0,,core,status_template,
enwiki,800830,2012,"Categories,_lists,_and_navigation_templates",4,0,,core,status_template,
enwiki,805445,2012,Consensus,4,0,,core,status_template,
enwiki,815014,2012,Privacy_policy,4,0,,core,inherited,
enwiki,834114,2012,Deletion_process,4,0,,core,status_template,
enwiki,839347,2012,Summary_style,4,0,,core,status_template,
enwiki,860842,2012,Naming_conventions_(chemistry),4,0,,core,inherited,
enwiki,890739,2012,Soft_redirect,4,0,,core,status_template,
enwiki,911375,2012,Naming_conventions_(television),4,0,,core,inherited,
enwiki,959720,2012,Categorization/Sorting_names,4,0,,core,status_template,
enwiki,986312,2012,People_by_year,4,0,,core,status_template,
enwiki,1008161,2012,Page_blanking,4,0,,core,status_template,
enwiki,1206185,2012,Manual_of_Style/Linking,4,0,,core,status_template,
enwiki,1222510,2012,Naming_conventions_(definite_or_indefinite_article_at_beginning_of_name),4,0,,core,inherited,
enwiki,1252005,2012,Copyright_violations,4,0,,core,inherited,
enwiki,1327490,2012,Naming_conventions_(government_and_legislation),4,0,,core,inherited,
enwiki,1412568,2012,Manual_of_Style/Mathematics,4,0,,core,status_template,
enwiki,1420584,2012,Notability_(music),4,0,,core,inherited,
enwiki,1508327,2012,Manual_of_Style/Music,4,0,,core,status_template,
enwiki,1520472,2012,Manual_of_Style/Spelling,4,0,,core,status_template,
enwiki,1669570,2012,Naming_conventions_(country-specific_topics),4,0,,core,inherited,
enwiki,1688215,2012,Content_forks,4,0,,core,status_template,
enwiki,1708590,2012,Manual_of_Style/Latter_Day_Saints,4,0,,core,status_template,
enwiki,1743525,2012,Talk_page_guidelines,4,0,,core,status_template,
enwiki,1756629,2012,Make_technical_articles_understandable,4,0,,core,status_template,
enwiki,1827402,2012,Talk_page_templates,4,0,,core,status_template,
enwiki,1830559,2012,Manual_of_Style/Disambiguation_pages,4,0,,core,status_template,
enwiki,1836721,2012,No_disclaimers,4,0,,core,status_template,
enwiki,1945468,2012,Naming_conventions_(operas),4,0,,core,inherited,
enwiki,2100084,2012,Gaming_the_system,4,0,,core,status_template,
enwiki,2115889,2012,Manual_of_Style/Visual_arts,4,0,,core,status_template,
enwiki,2144215,2012,Manual_of_Style/Ireland-related_articles,4,0,,core,status_template,
enwiki,2159945,2012,Notability_(web),4,0,,core,inherited,
enwiki,2252704,2012,Manual_of_Style/Lists_of_works,4,0,,core,status_template,
enwiki,2262650,2012,Category_names,4,0,,core,status_template,
enwiki,2271987,2012,Plagiarism,4,0,,core,status_template,
enwiki,2273832,2012,Manual_of_Style/Arabic,4,0,,core,status_template,
enwiki,2356700,2012,Articles_for_deletion,4,0,,core,inherited,
enwiki,2424016,2012,Notability_(numbers),4,0,,core,inherited,
enwiki,2491966,2012,Harassment,4,0,,core,status_template,
enwiki,2580363,2012,Naming_conventions_(lists),4,0,,core,inherited,
enwiki,2580427,2012,File_names,4,0,,core,status_template,
enwiki,2589853,2012,Categorizing_articles_about_people,4,0,,core,status_template,
enwiki,2609425,2012,Requests_for_adminship,4,0,,core,inherited,
enwiki,2619226,2012,Naming_conventions_(Hebrew),4,0,,core,status_template,
enwiki,2633486,2012,Naming_conventions_(people),4,0,,core,status_template,
enwiki,2652807,2012,Notability_(organizations_and_companies),4,0,,core,inherited,
enwiki,2678315,2012,Hatnote,4,0,,core,status_template,
enwiki,2744112,2012,Content_assessment,4,0,,core,status_template,
enwiki,2747122,2012,Non-free_content_criteria,4,0,,core,inherited,
enwiki,2833869,2012,Speedy_keep,4,0,,core,inherited,
enwiki,2856112,2012,Naming_conventions_(Norse_mythology),4,0,,core,inherited,
enwiki,3050699,2012,Manual_of_Style/Islam-related_articles,4,0,,core,status_template,
enwiki,3072008,2012,Naming_conventions_(geographic_names),4,0,,core,status_template,
enwiki,3105399,2012,Manual_of_Style/Record_charts,4,0,,core,status_template,
enwiki,3119680,2012,Naming_conventions_(manuscripts),4,0,,core,inherited,
enwiki,3166178,2012,Naming_conventions_(numbers_and_dates),4,0,,core,inherited,
enwiki,3182365,2012,Public_domain,4,0,,core,status_template,
enwiki,3452342,2012,Biographies_of_living_persons,4,0,,core,status_template,
enwiki,3464331,2012,High-risk_templates,4,0,,core,status_template,
enwiki,3507110,2012,Notability_(academics),4,0,,core,inherited,
enwiki,3595100,2012,Manual_of_Style/Hawaii-related_articles,4,0,,core,status_template,
enwiki,3600180,2012,Do_not_create_hoaxes,4,0,,core,status_template,
enwiki,3600598,2012,Naming_conventions_(books),4,0,,core,inherited,
enwiki,3618089,2012,Manual_of_Style/Accessibility,4,0,,core,status_template,
enwiki,3767009,2012,Manual_of_Style/Abbreviations,4,0,,core,inherited,
enwiki,3785404,2012,Fringe_theories,4,0,,core,status_template,
enwiki,3788007,2012,Open_proxies,4,0,,core,status_template,
enwiki,3810687,2012,Wikimedia_sister_projects,4,0,,core,inherited,
enwiki,3869030,2012,Manual_of_Style/Korea-related_articles,4,0,,candidate,demoted,historical
enwiki,3878148,2012,Manual_of_Style/Computer_science,4,0,,core,inherited,
enwiki,3897792,2012,Reusing_Wikipedia_content,4,0,,core,inherited,
enwiki,3921878,2012,Naming_conventions_(companies),4,0,,core,inherited,
enwiki,3961892,2012,Verifiability,4,0,,core,status_template,
enwiki,3968093,2012,Rollback,4,0,,core,status_template,
enwiki,3982570,2012,Office_actions,4,0,,core,status_template,
enwiki,4003700,2012,Naming_conventions_(ice_hockey),4,0,,candidate,demoted,historical
enwiki,4083092,2012,Volunteer_Response_Team,4,0,,core,status_template,
enwiki,4098581,2012,Manual_of_Style/Text_formatting,4,0,,core,status_template,
enwiki,4180195,2012,Manual_of_Style/Capital_letters,4,0,,core,status_template,
enwiki,4226521,2012,Naming_conventions_(Greek),4,0,,core,inherited,
enwiki,4280777,2012,Overlinking,4,0,,core,inherited,
enwiki,4337560,2012,Manual_of_Style/Infoboxes,4,0,,core,status_template,
enwiki,4389093,2012,Naming_conventions_(UK_stations),4,0,,core,status_template,
enwiki,4815725,2012,Naming_conventions_(Indic),4,0,,candidate,demoted,proposed
enwiki,5025820,2012,Policies_and_guidelines,4,0,,core,status_template,
enwiki,5294102,2012,Manual_of_Style/Trivia_sections,4,0,,core,status_template,
enwiki,5320732,2012,Days_of_the_year,4,0,,core,status_template,
enwiki,5535405,2012,Manual_of_Style/Music_samples,4,0,,core,status_template,
enwiki,5710938,2012,Spellchecking,4,0,,core,status_template,
enwiki,5711150,2012,Oversight,4,0,,core,status_template,
enwiki,5778115,2012,Appealing_a_block,4,0,,core,status_template,
enwiki,5779956,2012,Notability_(books),4,0,,core,inherited,
enwiki,5845681,2012,Notability_(films),4,0,,core,status_template,
enwiki,5905788,2012,Manual_of_Style/Comics,4,0,,core,status_template,
enwiki,5951599,2012,Manual_of_Style/Cue_sports,4,0,,core,status_template,
enwiki,6155219,2012,Manual_of_Style/Medicine-related_articles,4,0,,core,status_template,
enwiki,6256591,2012,Naming_conventions_(football_in_Australia),4,0,,candidate,demoted,historical
enwiki,6261097,2012,Indic_transliteration,4,0,,core,inherited,
enwiki,6271083,2012,Manual_of_Style/Film,4,0,,core,status_template,
enwiki,6278516,2012,Manual_of_Style/Philippines-related_articles,4,0,,core,status_template,
enwiki,6468427,2012,WikiProject_Council/Guide,4,0,,core,status_template,
enwiki,6796177,2012,Non-US_copyrights,4,0,,core,status_template,
enwiki,6818491,2012,Naming_conventions_(U.S._state_and_territory_highways),4,0,,core,inherited,
enwiki,6888715,2012,Notability,4,0,,core,status_template,
enwiki,6947029,2012,Naming_conventions_(New_Zealand),4,0,,core,inherited,
enwiki,6994445,2012,Naming_conventions_(astronomical_objects),4,0,,core,status_template,
enwiki,7104297,2012,Naming_conventions_(flora),4,0,,core,inherited,
enwiki,7113497,2012,Manual_of_Style/Road_junction_lists,4,0,,core,status_template,
enwiki,7221398,2012,Scientific_citation_guidelines,4,0,,core,status_template,
enwiki,7405923,2012,Naming_conventions_(events),4,0,,core,inherited,
enwiki,7406238,2012,Canvassing,4,0,,core,status_template,
enwiki,7748754,2012,Conflict_of_interest,4,0,,core,status_template,
enwiki,7763344,2012,Manual_of_Style/Icons,4,0,,core,status_template,
enwiki,7772632,2012,Naming_conventions_(Germany),4,0,,candidate,demoted,proposed
enwiki,7861408,2012,Identifying_reliable_sources_(medicine),4,0,,core,status_template,
enwiki,8085014,2012,Overcategorization,4,0,,core,status_template,
enwiki,8220773,2012,Naming_conventions_(technical_restrictions),4,0,,core,inherited,
enwiki,8488622,2012,Non-free_use_rationale_guideline,4,0,,core,status_template,
enwiki,8539050,2012,Patent_nonsense,4,0,,core,status_template,
enwiki,8662245,2012,Manual_of_Style/Video_games,4,0,,core,status_template,
enwiki,8955233,2012,Manual_of_Style/France-_and_French-related_articles,4,0,,core,status_template,
enwiki,9385389,2012,Naming_conventions_(political_parties),4,0,,core,inherited,
enwiki,9436599,2012,Naming_conventions_(Burmese),4,0,,core,inherited,
enwiki,9484449,2012,Naming_conventions_(Mongolian),4,0,,core,inherited,
enwiki,9647390,2012,Manual_of_Style/Television,4,0,,core,status_template,
enwiki,10114151,2012,Courtesy_vanishing,4,0,,core,status_template,
enwiki,10371968,2012,Reviewing_good_articles,4,0,,core,status_template,
enwiki,10622150,2012,Reference_desk/Guidelines/Medical_advice,4,0,,core,inherited,
enwiki,10794484,2012,Manual_of_Style/Novels,4,0,,core,status_template,
enwiki,11003739,2012,Manual_of_Style/Indonesia-related_articles,4,0,,candidate,demoted,proposed
enwiki,11442989,2012,Categorizing_redirects,4,0,,core,status_template,
enwiki,11446256,2012,Naming_conventions_(baseball_players),4,0,,core,inherited,
enwiki,12702485,2012,Manual_of_Style/India-related_articles,4,0,,core,inherited,
enwiki,12856110,2012,Wikipedia_is_not_a_dictionary,4,0,,core,status_template,
enwiki,12940458,2012,Manual_of_Style/Anime_and_manga,4,0,,core,status_template,
enwiki,13010165,2012,Notability_(sports),4,0,,core,inherited,
enwiki,13340194,2012,Manual_of_Style/Military_history,4,0,,core,status_template,
enwiki,13399856,2012,Naming_conventions_(video_games),4,0,,core,inherited,
enwiki,13410706,2012,Linking_to_external_harassment,4,0,,core,status_template,
enwiki,13646211,2012,Naming_conventions_(Armenian),4,0,,core,inherited,
enwiki,13651139,2012,Responding_to_threats_of_harm,4,0,,candidate,demoted,essay
enwiki,13971546,2012,Manual_of_Style/Malaysia-related_articles,4,0,,candidate,demoted,proposed
enwiki,14664589,2012,Manual_of_Style/Canada-related_articles,4,0,,core,inherited,
enwiki,14853924,2012,Manual_of_Style/Singapore-related_articles,4,0,,core,status_template,
enwiki,15221315,2012,IP_block_exemption,4,0,,core,status_template,
enwiki,15606128,2012,No_legal_threats,4,0,,core,status_template,
enwiki,15616951,2012,In_the_news/Recurring_items,4,0,,core,status_template,
enwiki,15667332,2012,Overcategorization/User_categories,4,0,,core,status_template,
enwiki,16089740,2012,Manual_of_Style/Chemistry,4,0,,core,status_template,
enwiki,16681788,2012,User_categories,4,0,,core,status_template,
enwiki,16810391,2012,CheckUser,4,0,,core,status_template,
enwiki,16819254,2012,Bot_policy,4,0,,core,status_template,
enwiki,16882310,2012,Userboxes,4,0,,core,inherited,
enwiki,17025356,2012,Notability_(geographic_features),4,0,,core,inherited,
enwiki,17054975,2012,Disambiguation,4,0,,core,status_template,
enwiki,17712549,2012,WikiProject_Aircraft/Naming,4,0,,core,inherited,
enwiki,17817592,2012,Global_rights_policy,4,0,,core,status_template,
enwiki,18088626,2012,Edit_filter,4,0,,core,inherited,
enwiki,18807112,2012,Notability_(events),4,0,,core,inherited,
enwiki,19005456,2012,Spam,4,0,,core,status_template,
enwiki,19389401,2012,Attack_page,4,0,,core,status_template,
enwiki,19393620,2012,Manual_of_Style/Glossaries,4,0,,core,inherited,
enwiki,19897450,2012,Manual_of_Style/Romanization_of_Ukrainian,4,0,,core,inherited,
enwiki,20781576,2012,Manual_of_Style/Writing_about_fiction,4,0,,core,status_template,
enwiki,20786118,2012,Disruptive_editing,4,0,,core,status_template,
enwiki,20822686,2012,Naming_conventions_(sportspeople),4,0,,core,inherited,
enwiki,21372545,2012,Arbitration_Committee/CheckUser_and_Oversight,4,0,,core,inherited,
enwiki,21402789,2012,Reference_desk/Guidelines,4,0,,core,status_template,
enwiki,21421849,2012,Manual_of_Style/Poland-related_articles,4,0,,core,status_template,
enwiki,21438123,2012,Substitution,4,0,,core,status_template,
enwiki,21438480,2012,Be_bold,4,0,,core,status_template,
enwiki,21457036,2012,Manual_of_Style/Stringed_instrument_tunings,4,0,,core,status_template,
enwiki,22215651,2012,Manual_of_Style/Hidden_text,4,0,,core,inherited,
enwiki,22686814,2012,Deceased_Wikipedians/Guidelines,4,0,,core,status_template,
enwiki,22755284,2012,Naming_conventions_(West_Bank),4,0,,core,inherited,
enwiki,22880321,2012,Revision_deletion,4,0,,core,status_template,
enwiki,23455461,2012,Manual_of_Style/Blazon,4,0,,core,inherited,
enwiki,24336286,2012,Copying_within_Wikipedia,4,0,,core,status_template,
enwiki,24374899,2012,Naming_conventions_(broadcasting),4,0,,core,inherited,
enwiki,24498891,2012,Naming_conventions_(sports_teams),4,0,,core,inherited,
enwiki,25225324,2012,Reliable_sources,4,0,,core,status_template,
enwiki,25455885,2012,Wikimedia_policy,4,0,,core,status_template,
enwiki,25816154,2012,Contentious_topics,4,0,,core,inherited,
enwiki,26445787,2012,Proposed_deletion_of_biographies_of_living_people,4,0,,core,status_template,
enwiki,26803395,2012,Requests_for_undeletion,4,0,,core,inherited,
enwiki,27124694,2012,Child_protection,4,0,,core,inherited,
enwiki,27126470,2012,Naming_conventions_(Tibetan),4,0,,core,status_template,
enwiki,27137897,2012,Manual_of_Style/Words_to_watch,4,0,,core,status_template,
enwiki,27294115,2012,Naming_conventions_(US_stations),4,0,,candidate,demoted,proposed
enwiki,27463705,2012,Record_charts,4,0,,core,status_template,
enwiki,27765207,2012,Manual_of_Style/Superscripts_and_subscripts,4,0,,candidate,demoted,proposed
enwiki,28774587,2012,Manual_of_Style/Snooker,4,0,,core,status_template,
enwiki,28807595,2012,Clean_start,4,0,,core,status_template,
enwiki,30329918,2012,Deletion_policy,4,0,,core,status_template,
enwiki,30726565,2012,Manual_of_Style/Contents,4,0,,core,inherited,
enwiki,30796484,2012,Naming_conventions_(Latter_Day_Saints),4,0,,core,status_template,
enwiki,31426044,2012,Edit_filter_manager,4,0,,core,inherited,
enwiki,31961304,2012,Naming_conventions_(stations_in_Poland),4,0,,core,status_template,
enwiki,32767432,2012,Naming_conventions_(writing_systems),4,0,,core,inherited,
enwiki,33498936,2012,Notability_(astronomical_objects),4,0,,core,inherited,
enwiki,43423344,2012,Spam_blacklist,4,0,,core,status_template,
enwiki,53590263,2012,Proposed_deletion,4,0,,candidate,demoted,proposed
enwiki,9769,2013,Editing_policy,4,0,,core,status_template,
enwiki,13231,2013,Redirect,4,0,,core,inherited,
enwiki,33548,2013,Spoiler,4,0,,core,status_template,
enwiki,33697,2013,Manual_of_Style,4,0,,core,status_template,
enwiki,38760,2013,Article_titles,4,0,,core,status_template,
enwiki,39801,2013,What_Wikipedia_is_not,4,0,,core,status_template,
enwiki,39805,2013,Neutral_point_of_view,4,0,,core,status_template,
enwiki,39809,2013,Etiquette,4,0,,core,status_template,
enwiki,49479,2013,Copyrights,4,0,,core,inherited,
enwiki,49480,2013,Administrators,4,0,,core,status_template,
enwiki,49483,2013,Ignore_all_rules,4,0,,core,status_template,
enwiki,49698,2013,Citing_sources,4,0,,core,status_template,
enwiki,50144,2013,Do_not_include_the_full_text_of_lengthy_primary_sources,4,0,,core,status_template,
enwiki,50178,2013,No_personal_attacks,4,0,,core,status_template,
enwiki,50181,2013,Signatures,4,0,,core,status_template,
enwiki,50260,2013,Offensive_material,4,0,,core,status_template,
enwiki,59549,2013,Naming_conventions_(ships),4,0,,core,inherited,
enwiki,64347,2013,Image_use_policy,4,0,,core,status_template,
enwiki,67730,2013,Naming_conventions_(royalty_and_nobility),4,0,,core,status_template,
enwiki,67736,2013,Naming_conventions_(use_English-language_sources),4,0,,core,status_template,
enwiki,67739,2013,Naming_conventions_(capitalization),4,0,,core,inherited,
enwiki,67748,2013,Naming_conventions_(plurals),4,0,,core,inherited,
enwiki,67753,2013,Naming_conventions_(films),4,0,,core,inherited,
enwiki,99719,2013,Stub,4,0,,core,status_template,
enwiki,100854,2013,Naming_conventions_(Korean),4,0,,core,inherited,
enwiki,140524,2013,Vandalism,4,0,,core,status_template,
enwiki,143131,2013,Manual_of_Style/Layout,4,0,,core,status_template,
enwiki,153086,2013,Naming_conventions_(languages),4,0,,core,inherited,
enwiki,168684,2013,Username_policy,4,0,,core,status_template,
enwiki,173830,2013,Manual_of_Style/Biography,4,0,,core,status_template,
enwiki,177606,2013,Libel,4,0,,core,inherited,
enwiki,180904,2013,Naming_conventions_(aircraft),4,0,,core,inherited,
enwiki,183692,2013,Manual_of_Style/Dates_and_numbers,4,0,,core,status_template,
enwiki,192954,2013,Article_size,4,0,,core,status_template,
enwiki,195122,2013,Naming_conventions_(Chinese),4,0,,core,inherited,
enwiki,199863,2013,Naming_conventions_(music),4,0,,core,inherited,
enwiki,216487,2013,Edit_warring,4,0,,core,status_template,
enwiki,233024,2013,Accuracy_dispute,4,0,,candidate,demoted,supplement
enwiki,239780,2013,Naming_conventions_(fauna),4,0,,core,inherited,
enwiki,242275,2013,Blocking_policy,4,0,,core,status_template,
enwiki,247596,2013,As_of,4,0,,core,status_template,
enwiki,249495,2013,Manual_of_Style/Tables,4,0,,core,status_template,
enwiki,252706,2013,Manual_of_Style/Titles_of_works,4,0,,core,status_template,
enwiki,256889,2013,Manual_of_Style/Images,4,0,,core,inherited,
enwiki,266143,2013,Please_do_not_bite_the_newcomers,4,0,,core,status_template,
enwiki,273430,2013,Manual_of_Style/Self-references_to_avoid,4,0,,core,status_template,
enwiki,284702,2013,Autobiographies,4,0,,core,status_template,
enwiki,286178,2013,Notability_(people),4,0,,core,inherited,
enwiki,286793,2013,Subpages,4,0,,core,status_template,
enwiki,317870,2013,External_links,4,0,,core,status_template,
enwiki,318931,2013,Manual_of_Style/Legal,4,0,,core,status_template,
enwiki,320013,2013,Manual_of_Style/Lists,4,0,,core,status_template,
enwiki,322950,2013,Deletion_guidelines_for_administrators,4,0,,core,status_template,
enwiki,324033,2013,Non-free_content,4,0,,core,status_template,
enwiki,326245,2013,Ownership_of_content,4,0,,core,status_template,
enwiki,342552,2013,Naming_conventions_(clergy),4,0,,core,status_template,
enwiki,345326,2013,Manual_of_Style/Japan-related_articles,4,0,,core,status_template,
enwiki,351777,2013,Manual_of_Style/Pronunciation,4,0,,core,status_template,
enwiki,371142,2013,Logos,4,0,,core,status_template,
enwiki,371920,2013,Manual_of_Style/China-_and_Chinese-related_articles,4,0,,core,status_template,
enwiki,390228,2013,User_pages,4,0,,core,status_template,
enwiki,392393,2013,Protection_policy,4,0,,core,status_template,
enwiki,403058,2013,Naming_conventions_(comics),4,0,,core,inherited,
enwiki,408746,2013,Manual_of_Style/Embedded_lists,4,0,,core,status_template,
enwiki,408749,2013,Stand-alone_lists,4,0,,core,inherited,
enwiki,410235,2013,No_original_research,4,0,,core,status_template,
enwiki,425887,2013,Speedy_deletion,4,0,,core,status_template,
enwiki,428038,2013,Dispute_resolution,4,0,,core,status_template,
enwiki,434648,2013,Red_link,4,0,,core,status_template,
enwiki,450740,2013,Arbitration/Policy,4,0,,core,status_template,
enwiki,456268,2013,Civility,4,0,,core,status_template,
enwiki,458380,2013,Terms_of_use,4,0,,core,inherited,
enwiki,469393,2013,Sockpuppetry,4,0,,core,status_template,
enwiki,502959,2013,Assume_good_faith,4,0,,core,status_template,
enwiki,526968,2013,Manual_of_Style/Lead_section,4,0,,core,status_template,
enwiki,542426,2013,Do_not_disrupt_Wikipedia_to_illustrate_a_point,4,0,,core,status_template,
enwiki,545209,2013,Naming_conventions_(stations),4,0,,candidate,demoted,historical
